doi,sc_title,sc_issn,sc_pub_name,sc_vol,sc_issue,sc_page_range,sc_abstract_api_endpoint,sc_human_url,sc_pub_date,sc_open_access_status,sc_query_used
10.1086/705688,International currencies and capital allocation,00223808,Journal of Political Economy,128,6,2019-2066,https://api.elsevier.com/content/abstract/scopus_id/85071636951,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071636951&origin=inward,2020-06-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/709252,"Erratum: CEO Behavior and Firm Performance (Journal of Political Economy 128, 4 (2020): 1325–1369, 10.1086/705331)",00223808,Journal of Political Economy,128,5,2017,https://api.elsevier.com/content/abstract/scopus_id/85085229705,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085229705&origin=inward,2020-05-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705551,Cutthroat capitalism versus cuddly socialism: Are americans more meritocratic and efficiency-seeking than Scandinavians?,00223808,Journal of Political Economy,128,5,1753-1788,https://api.elsevier.com/content/abstract/scopus_id/85084503652,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084503652&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705555,Stochastic dominance under independent noise,00223808,Journal of Political Economy,128,5,1877-1900,https://api.elsevier.com/content/abstract/scopus_id/85084477286,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084477286&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705668,Information aversion,00223808,Journal of Political Economy,128,5,1901-1939,https://api.elsevier.com/content/abstract/scopus_id/85084472847,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084472847&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705671,Cooperation and community responsibility,00223808,Journal of Political Economy,128,5,1976-2009,https://api.elsevier.com/content/abstract/scopus_id/85084460422,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084460422&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705553,The use of regression statistics to analyze imperfect pricing policies,00223808,Journal of Political Economy,128,5,1826-1876,https://api.elsevier.com/content/abstract/scopus_id/85082619163,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082619163&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705550,Subsidy design in privately provided social insurance: lessons from Medicare part D,00223808,Journal of Political Economy,128,5,1712-1752,https://api.elsevier.com/content/abstract/scopus_id/85082601208,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082601208&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705669,"Women and power: Unpopular, unwilling, or held back? a comment",00223808,Journal of Political Economy,128,5,2010-2016,https://api.elsevier.com/content/abstract/scopus_id/85082595570,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082595570&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705549,When fair Isn’t fair: Understanding choice reversals involving social preferences,00223808,Journal of Political Economy,128,5,1673-1711,https://api.elsevier.com/content/abstract/scopus_id/85082566459,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082566459&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705554,Willingness to pay for clean air: Evidence from air purifier markets in China,00223808,Journal of Political Economy,128,5,1627-1672,https://api.elsevier.com/content/abstract/scopus_id/85082169554,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082169554&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705552,Games of love and hate,00223808,Journal of Political Economy,128,5,1789-1825,https://api.elsevier.com/content/abstract/scopus_id/85077712632,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077712632&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705670,Turning up the heat: The discouraging effect of competition in contests,00223808,Journal of Political Economy,128,5,1940-1975,https://api.elsevier.com/content/abstract/scopus_id/85077193198,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077193198&origin=inward,2020-05-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705375,The impact of management practices on employee productivity: A field experiment with airline captains,00223808,Journal of Political Economy,128,4,1195-1233,https://api.elsevier.com/content/abstract/scopus_id/85082591342,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082591342&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705329,Transparency and negotiated prices: The value of information in hospital-supplier bargaining,00223808,Journal of Political Economy,128,4,1234-1268,https://api.elsevier.com/content/abstract/scopus_id/85082580417,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082580417&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705418,Innovation in the global firm,00223808,Journal of Political Economy,128,4,1566-1625,https://api.elsevier.com/content/abstract/scopus_id/85082567139,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082567139&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705373,Ben-porath meets lazear: Microfoundations for dynamic skill formation,00223808,Journal of Political Economy,128,4,1405-1435,https://api.elsevier.com/content/abstract/scopus_id/85081413528,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081413528&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705331,Ceo behavior and firm performance,00223808,Journal of Political Economy,128,4,1325-1369,https://api.elsevier.com/content/abstract/scopus_id/85081393841,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081393841&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705374,Eliciting and utilizing willingness to pay: Evidence from field trials in northern ghana,00223808,Journal of Political Economy,128,4,1436-1473,https://api.elsevier.com/content/abstract/scopus_id/85078132591,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078132591&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705330,"Incarceration, recidivism, and employment",00223808,Journal of Political Economy,128,4,1269-1324,https://api.elsevier.com/content/abstract/scopus_id/85078087322,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078087322&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705417,Experimental evidence on the economics of rural electrification,00223808,Journal of Political Economy,128,4,1523-1565,https://api.elsevier.com/content/abstract/scopus_id/85075161562,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075161562&origin=inward,2020-04-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705332,On information design in games,00223808,Journal of Political Economy,128,4,1370-1404,https://api.elsevier.com/content/abstract/scopus_id/85072178630,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072178630&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705415,Genetic endowments and wealth inequality,00223808,Journal of Political Economy,128,4,1474-1522,https://api.elsevier.com/content/abstract/scopus_id/85072011742,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072011742&origin=inward,2020-04-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704759,"Early and late human capital investments, borrowing constraints, and the family",00223808,Journal of Political Economy,128,3,1065-1147,https://api.elsevier.com/content/abstract/scopus_id/85081143383,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081143383&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704760,A model of dynamic limit pricing with an application to the airline industry,00223808,Journal of Political Economy,128,3,1148-1193,https://api.elsevier.com/content/abstract/scopus_id/85080129676,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080129676&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704756,Upcoding: Evidence from medicare on squishy risk adjustment,00223808,Journal of Political Economy,128,3,984-1026,https://api.elsevier.com/content/abstract/scopus_id/85080119672,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080119672&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704754,Lying and deception in games,00223808,Journal of Political Economy,128,3,907-947,https://api.elsevier.com/content/abstract/scopus_id/85080119131,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080119131&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704619,"Left behind: Creative destruction, inequality, and the stock market",00223808,Journal of Political Economy,128,3,855-906,https://api.elsevier.com/content/abstract/scopus_id/85080087586,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080087586&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704758,Optimal monetary policy with informational frictions,00223808,Journal of Political Economy,128,3,1027-1064,https://api.elsevier.com/content/abstract/scopus_id/85080075076,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080075076&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.2139/ssrn.2958597,A new approach to estimating equilibrium models for metropolitan housing markets,00223808,Journal of Political Economy,128,3,948-983,https://api.elsevier.com/content/abstract/scopus_id/85078927017,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078927017&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704616,Knowing when to ask: The cost of leaning in,00223808,Journal of Political Economy,128,3,816-854,https://api.elsevier.com/content/abstract/scopus_id/85074777147,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074777147&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704761,Thickness and information in dynamic matching markets,00223808,Journal of Political Economy,128,3,783-815,https://api.elsevier.com/content/abstract/scopus_id/85072044386,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072044386&origin=inward,2020-03-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704611,Like attract like? A structural comparison of homogamy across same-sex and different-sex households,00223808,Journal of Political Economy,128,2,740-781,https://api.elsevier.com/content/abstract/scopus_id/85078997464,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078997464&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704610,The political economy of weak treaties,00223808,Journal of Political Economy,128,2,544-590,https://api.elsevier.com/content/abstract/scopus_id/85078990625,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078990625&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704386,The formation of prosociality: Causal evidence on the role of social environment,00223808,Journal of Political Economy,128,2,434-467,https://api.elsevier.com/content/abstract/scopus_id/85077897358,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077897358&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704572,Bride price and female education,00223808,Journal of Political Economy,128,2,591-641,https://api.elsevier.com/content/abstract/scopus_id/85077864623,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077864623&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704575,On the optimality of financial repression,00223808,Journal of Political Economy,128,2,710-739,https://api.elsevier.com/content/abstract/scopus_id/85077858135,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077858135&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704544,"Political booms, financial crises",00223808,Journal of Political Economy,128,2,507-543,https://api.elsevier.com/content/abstract/scopus_id/85077292207,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077292207&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704387,Moving the goalposts,00223808,Journal of Political Economy,128,2,468-506,https://api.elsevier.com/content/abstract/scopus_id/85077277746,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077277746&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704385,Universal gravity,00223808,Journal of Political Economy,128,2,393-433,https://api.elsevier.com/content/abstract/scopus_id/85076558606,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076558606&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704573,Structural estimation of a model of school choices: The boston mechanism versus its alternatives,00223808,Journal of Political Economy,128,2,642-680,https://api.elsevier.com/content/abstract/scopus_id/85070231193,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070231193&origin=inward,2020-02-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704574,Information design in the holdup problem,00223808,Journal of Political Economy,128,2,681-709,https://api.elsevier.com/content/abstract/scopus_id/85068044173,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068044173&origin=inward,2020-02-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/703989,On the origins of the state: Stationary bandits and taxation in Eastern Congo,00223808,Journal of Political Economy,128,1,32-74,https://api.elsevier.com/content/abstract/scopus_id/85077285434,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077285434&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704069,Internal versus external growth in industries with scale economies: A computational model of optimal merger policy,00223808,Journal of Political Economy,128,1,301-341,https://api.elsevier.com/content/abstract/scopus_id/85077267043,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077267043&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704076,Comparing the chosen: Selection bias when selection is competitive,00223808,Journal of Political Economy,128,1,342-390,https://api.elsevier.com/content/abstract/scopus_id/85076761630,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076761630&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704075,Cognitive and noncognitive costs of day care at age 0–2 for children in advantaged families,00223808,Journal of Political Economy,128,1,158-205,https://api.elsevier.com/content/abstract/scopus_id/85076741791,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076741791&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704071,"Labor supply in the past, present, and future: A balanced-growth perspective",00223808,Journal of Political Economy,128,1,118-157,https://api.elsevier.com/content/abstract/scopus_id/85076708096,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076708096&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704073,Social insurance and the marriage market,00223808,Journal of Political Economy,128,1,252-300,https://api.elsevier.com/content/abstract/scopus_id/85076700635,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076700635&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/703990,The role of quality in internet service markets,00223808,Journal of Political Economy,128,1,75-117,https://api.elsevier.com/content/abstract/scopus_id/85076694216,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076694216&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704074,Clock auctions and radio spectrum reallocation,00223808,Journal of Political Economy,128,1,1-31,https://api.elsevier.com/content/abstract/scopus_id/85076678274,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076678274&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/704072,Survival and long-run dynamics with heterogeneous beliefs under recursive preferences,00223808,Journal of Political Economy,128,1,206-251,https://api.elsevier.com/content/abstract/scopus_id/85076010586,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076010586&origin=inward,2020-01-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702018,Educational assortative mating and household income inequality,00223808,Journal of Political Economy,127,6,2795-2835,https://api.elsevier.com/content/abstract/scopus_id/85076796892,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076796892&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702171,The value of flexible work: Evidence from uber drivers,00223808,Journal of Political Economy,127,6,2735-2794,https://api.elsevier.com/content/abstract/scopus_id/85076785989,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076785989&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701891,"Liquidity, business cycles, and monetary policy",00223808,Journal of Political Economy,127,6,2926-2966,https://api.elsevier.com/content/abstract/scopus_id/85076723419,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076723419&origin=inward,2019-12-01,True,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702014,Price caps as welfare-enhancing coopetition,00223808,Journal of Political Economy,127,6,3018-3069,https://api.elsevier.com/content/abstract/scopus_id/85074844248,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074844248&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701823,Aggregate implications of innovation policy,00223808,Journal of Political Economy,127,6,2625-2683,https://api.elsevier.com/content/abstract/scopus_id/85074821109,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074821109&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702238,The value of medicaid: Interpreting results from the oregon health insurance experiment,00223808,Journal of Political Economy,127,6,2836-2874,https://api.elsevier.com/content/abstract/scopus_id/85074816719,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074816719&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702173,Merger review for markets with buyer power,00223808,Journal of Political Economy,127,6,2967-3017,https://api.elsevier.com/content/abstract/scopus_id/85070932357,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070932357&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701890,The social cost of carbon with economic and climate risks,00223808,Journal of Political Economy,127,6,2684-2734,https://api.elsevier.com/content/abstract/scopus_id/85067389213,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067389213&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702172,Marginal treatment effects from a propensity score perspective,00223808,Journal of Political Economy,127,6,3070-3084,https://api.elsevier.com/content/abstract/scopus_id/85064131316,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064131316&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=*&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702241,Education policy and intergenerational transfers in equilibrium,00223808,Journal of Political Economy,127,6,2569-2624,https://api.elsevier.com/content/abstract/scopus_id/85063918992,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063918992&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/702020,Costly concessions: An empirical framework for matching with imperfectly transferable utility,00223808,Journal of Political Economy,127,6,2875-2925,https://api.elsevier.com/content/abstract/scopus_id/85059564822,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059564822&origin=inward,2019-12-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701792,Financial frictions and fluctuations in volatility,00223808,Journal of Political Economy,127,5,2049-2103,https://api.elsevier.com/content/abstract/scopus_id/85073249302,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073249302&origin=inward,2019-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701809,Employment hysteresis from the great recession,00223808,Journal of Political Economy,127,5,2505-2558,https://api.elsevier.com/content/abstract/scopus_id/85073219426,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073219426&origin=inward,2019-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701808,"University choice: The role of expected earnings, nonpecuniary outcomes, and financial constraints",00223808,Journal of Political Economy,127,5,2343-2393,https://api.elsevier.com/content/abstract/scopus_id/85071947638,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071947638&origin=inward,2019-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/705489,"Erratum: Children, time allocation, and consumption insurance (Journal of Political Economy, 2018, 126, S1)",00223808,Journal of Political Economy,127,5,2559-2567,https://api.elsevier.com/content/abstract/scopus_id/85071922816,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071922816&origin=inward,2019-10-01,True,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701788,The gender gap between earnings distributions,00223808,Journal of Political Economy,127,5,2438-2504,https://api.elsevier.com/content/abstract/scopus_id/85070975707,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070975707&origin=inward,2019-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701811,"Overlapping ownership, R&amp;D spillovers, and antitrust policy",00223808,Journal of Political Economy,127,5,2394-2437,https://api.elsevier.com/content/abstract/scopus_id/85070687460,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070687460&origin=inward,2019-10-01,True,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701789,The neolithic agricultural revolution and the origins of private property,00223808,Journal of Political Economy,127,5,2186-2228,https://api.elsevier.com/content/abstract/scopus_id/85070403110,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070403110&origin=inward,2019-10-01,True,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701813,The simple economics of optimal persuasion,00223808,Journal of Political Economy,127,5,1993-2048,https://api.elsevier.com/content/abstract/scopus_id/85070353431,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070353431&origin=inward,2019-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
10.1086/701790,Shocks versus responsiveness: What drives time-varying dispersion?,00223808,Journal of Political Economy,127,5,2104-2142,https://api.elsevier.com/content/abstract/scopus_id/85069932541,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069932541&origin=inward,2019-10-01,False,https://api.elsevier.com/content/search/scopus?cursor=AoJR%2FoJNMjItczIuMC04NTA2NDEzMTMxNg%3D%3D&count=200&query=ISSN%2800223808%29&date=1990-2021
