volume,issue,date,abstract,author,jel_desc,jel_code,title,L_code,K_code,D4_code,O3_code,G34_code,year,month,day
129,7,2021-07-01,"We develop a novel graphical paradigm of a strict-dominance-solvable game to study the developmental trajectory of steps of reasoning between 8 years old and adulthood. Most participants play the equilibrium action either always or only when they have a dominant strategy. Although age is a determinant of equilibrium choice, some very young participants display an innate ability to play at equilibrium. Finally, the proportion of equilibrium play increases significantly until fifth grade and stabilizes afterward, suggesting that the contribution of age to equilibrium play vanishes early in life.","['Brocas, Isabelle', 'Carrillo, Juan D.']",['Fertility; Family Planning; Child Care; Children; Youth'],['J13'],Steps of Reasoning in Children and Adolescents,0,0,0,0,0,2021,07,01
129,7,2021-07-01,"The effects of large banks on the real economy are theoretically ambiguous and politically controversial. I identify quasi-exogenous increases in bank size in postwar Germany. I show that firms did not grow faster after their relationship banks became bigger. In fact, opaque borrowers grew more slowly. The enlarged banks did not increase profits or efficiency but worked with riskier borrowers. Bank managers benefited through higher salaries and media attention. The results are based on newly digitized microdata on German firms and their banks. Overall, the findings reveal that bigger banks do not always raise real growth and can actually harm some borrowers and the real economy.","['Huber, Kilian']","['Firm Behavior: Empirical Analysis', 'Macroeconomics: Production', 'Financial Markets and the Macroeconomy', 'Banks; Depository Institutions; Micro Finance Institutions; Mortgages', 'Firm Performance: Size, Diversification, and Scope']","['D22', 'E23', 'E44', 'G21', 'L25']",Are Bigger Banks Better? Firm-Level Evidence from Germany,1,0,0,0,0,2021,07,01
129,7,2021-07-01,"How are resources allocated across different R&D areas (i.e., problems to be solved)? As a result of dynamic congestion externalities, the competitive market allocates excessive resources into those of high return, being those with higher private (and social) payoffs. Good problems are tackled too soon, and as a result the distribution of open research problems in the socially optimal solution stochastically dominates that of the competitive equilibrium. A severe form of rent dissipation occurs in the latter, where the total value of R&D activity equals the value of allocating all resources to the least valuable problem solved. Resulting losses can be substantial.","['Squintani, Francesco', 'Hopenhayn, Hugo']","['Innovation and Invention: Processes and Incentives', 'Management of Technological Innovation and R&D']","['O31', 'O32']",On the Direction of Innovation,0,0,0,1,0,2021,07,01
129,7,2021-07-01,"Standard estimators of risk premia in linear asset pricing models are biased if some priced factors are omitted. We propose a three-pass method to estimate the risk premium of an observable factor, which is valid even when not all factors in the model are specified or observed. The risk premium of the observable factor can be identified regardless of the rotation of the other control factors if together they span the true factor space. Our approach uses principal components of test asset returns to recover the factor space and additional regressions to obtain the risk premium of the observed factor.","['Xiu, Dacheng', 'Giglio, Stefano']","['Multiple or Simultaneous Equation Models: Classification Methods; Cluster Analysis; Principal Components; Factor Models', 'Equities; Fixed Income Securities']","['C38', 'G12']",Asset Pricing with Omitted Factors,0,0,0,0,0,2021,07,01
129,6,2021-06-01,"We study optimal income taxation when workers' productivity is stochastic and evolves endogenously because of learning by doing. Learning by doing calls for higher wedges and alters the relation between wedges and tax rates. In a calibrated model, we find that reforming the US tax code brings significant welfare gains and that a simple tax code invariant to past incomes is approximately optimal. We isolate the role of learning by doing by comparing the aforementioned tax code to its counterpart in an economy that is identical to the calibrated one except for the exogeneity of the productivity process. Ignoring learning by doing calls for fundamentally different proposals.","['Makris, Miltiadis', 'Pavan, Alessandro']","['Asymmetric and Private Information; Mechanism Design', 'Taxation and Subsidies: Efficiency; Optimal Taxation', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Tax Law']","['D82', 'H21', 'H24', 'J24', 'K34']",Taxation under Learning by Doing,0,1,0,0,0,2021,06,01
129,6,2021-06-01,"When choice is stochastic, revealed preference analysis often relies on random utility models. However, it is impossible to infer preferences without assumptions on the distribution of utility noise. We show that this difficulty can be overcome by using response time data. A simple condition on response time distributions ensures that choices reveal preferences without distributional assumptions. Standard models from economics and psychology generate data fulfilling this condition. Sharper results are obtained under symmetric or Fechnerian noise, where response times allow uncovering preferences or predicting choice probabilities out of sample. Application of our tools is simple and generates remarkable prediction accuracy.","['Alos-Ferrer, Carlos', 'Netzer, Nick', 'Fehr, Ernst']","['Consumer Economics: Theory', 'Neuroeconomics', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making']","['D11', 'D87', 'D91']",Time Will Tell: Recovering Preferences When Choices Are Noisy,0,0,0,0,0,2021,06,01
129,6,2021-06-01,"Hotter years are associated with lower economic output in developing countries. We show that the effect of temperature on labor is an important part of the explanation. Using microdata from selected firms in India, we estimate reduced worker productivity and increased absenteeism on hot days. Climate control significantly mitigates productivity losses. In a national panel of Indian factories, annual plant output falls by about 2% per degree Celsius. This response appears to be driven by a reduction in the output elasticity of labor. Our estimates are large enough to explain previously observed output losses in cross-country panels.","['Sudarshan, Anant', 'Somanathan, E.', 'Tewari, Meenu', 'Somanathan, Rohini']","['Time Allocation and Labor Supply', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Industry Studies: Manufacturing: General', 'Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products', 'Industrialization; Manufacturing and Service Industries; Choice of Technology', 'Economic Development: Human Resources; Human Development; Income Distribution; Migration', 'Climate; Natural Disasters and Their Management; Global Warming']","['J22', 'J24', 'L60', 'O13', 'O14', 'O15', 'Q54']",The Impact of Temperature on Productivity and Labor Supply: Evidence from Indian Manufacturing,1,0,0,0,0,2021,06,01
129,6,2021-06-01,"We conjecture that suppliers offer trade credit to ease competition in downstream markets. We show theoretically that suppliers that have to transfer surplus to high-bargaining-power customers would want to offer an increasing price schedule to preserve sales to other buyers. Suppliers can implement this using trade credit. Empirically, we find that suppliers grant trade credit to high-bargaining-power customers when they fear the cannibalization of sales to other customers. Exploiting a law that lowered the cost of offering trade credit, we show that higher provision of trade credit to high-bargaining-power customers leads to an expansion of the suppliers' customer base.","['Serrano-Velarde, Nicolas', 'Giannetti, Mariassunta', 'Tarantino, Emanuele']","['Firm Behavior: Theory', 'Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill', 'Antitrust Law', 'Oligopoly and Other Imperfect Markets', 'Transactional Relationships; Contracts and Reputation; Networks', 'Vertical Restraints; Resale Price Maintenance; Quantity Discounts']","['D21', 'G32', 'K21', 'L13', 'L14', 'L42']",Cheap Trade Credit and Competition in Downstream Markets,1,1,0,0,0,2021,06,01
129,6,2021-06-01,This paper provides stark evidence of hysteresis--the failure of an effect to reverse itself as its underlying cause is reversed--in energy demand. We estimate that half of the 23% reduction in residential electricity use caused by a 9-month-long policy that was imposed on millions of Brazilians has persisted for at least 12 years. We examine the implications of our finding by extending the traditional welfare analysis of corrective policies to allow for hysteresis. Our estimate highlights that failing to take hysteresis into account could severely bias the welfare evaluation of policies aimed at reducing (long-run) energy demand.,"['Costa, Francisco', 'Gerard, Francois']","['Electric Utilities', 'Industry Studies: Utilities and Transportation: Government Policy', 'Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products', 'Energy: Demand and Supply; Prices', 'Energy: Government Policy']","['L94', 'L98', 'O13', 'Q41', 'Q48']",Hysteresis and the Welfare Effect of Corrective Policies: Theory and Evidence from an Energy-Saving Program,1,0,0,0,0,2021,06,01
129,6,2021-06-01,"Evidence from the cognitive sciences suggests that some choices are conscious and reflect individual volition, while others tend to be automatic. Under these circumstances, standard economic modeling might not always be applicable because not all choices are the result of individual tastes. We propose a behavioral model that can be used in standard economic analysis that formalizes the way in which conscious and automatic choices arise. We then present a novel method capable of identifying a set of conscious choices from observed behavior and discuss its usefulness as a framework for studying asymmetric pricing and empirical puzzles in different settings.","['Cerigioni, Francesco']","['Consumer Economics: Theory', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making']","['D11', 'D91']",Dual Decision Processes: Retrieving Preferences When Some Choices Are Automatic,0,0,0,0,0,2021,06,01
129,5,2021-05-01,"According to the Lucas-Stokey result, a government can structure its debt maturity to guarantee commitment to optimal fiscal policy by future governments. In this paper, we overturn this conclusion, showing that it does not generally hold in the same model and under the same definition of time consistency as in Lucas-Stokey. Our argument rests on the existence of an overlooked commitment problem that cannot be remedied with debt maturity: a government in the future will not necessarily tax above the peak of the Laffer curve, even if it is ex ante optimal to do so.","['Nunes, Ricardo', 'Yared, Pierre', 'Debortoli, Davide']","['Fiscal Policy', 'Taxation, Subsidies, and Revenue: General', 'National Debt; Debt Management; Sovereign Debt']","['E62', 'H20', 'H63']",Optimal Fiscal Policy without Commitment: Revisiting Lucas-Stokey,0,0,0,0,0,2021,05,01
129,5,2021-05-01,"Consumers rely on the price changes of goods in their grocery bundles when forming expectations about aggregate inflation. We use micro data that uniquely match individual expectations, detailed information about consumption bundles, and item-level prices. The weights consumers assign to price changes depend on the frequency of purchase, rather than expenditure share, and positive price changes loom larger than negative price changes. Prices of goods offered in the same store but not purchased do not affect inflation expectations, nor do other dimensions. Our results provide empirical guidance for models of expectations formation with heterogeneous consumers.","['Weber, Michael', ""D'Acunto, Francesco"", 'Malmendier, Ulrike', 'Ospina, Juan']","['Expectations; Speculations', 'Price Level; Inflation; Deflation', 'Retail and Wholesale Trade; e-Commerce']","['D84', 'E31', 'L81']",Exposure to Grocery Prices and Inflation Expectations,1,0,0,0,0,2021,05,01
129,5,2021-05-01,"We present a new model of charitable giving where individuals regard out-of-pocket donations and the matches they induce as different. We show that match-price elasticities combine conventional price effects with the strength of warm glow, so that a match-price elasticity alone is insufficient to characterize preferences for giving. Match- and rebate-price elasticities will be different, but together they lead to new tests of underlying giving preferences. We estimate, for the first time, a match-price elasticity in a high-stakes setting together with a rebate elasticity induced by tax policy. The estimates reject extant models of giving but are consistent with the new theory.","['Hungerman, Daniel M.', 'Ottoni-Wilhelm, Mark']","['Altruism; Philanthropy; Intergenerational Transfers', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes', 'Fiscal Policies and Behavior of Economic Agents: Household', 'Tax Law']","['D64', 'H24', 'H31', 'K34']",Impure Impact Giving: Theory and Evidence,0,1,0,0,0,2021,05,01
129,5,2021-05-01,"Why are the east sides of formerly industrial cities more deprived? To answer this question, we use individual-level census data and create historical pollution patterns derived from the locations of 5,000 industrial chimneys and an atmospheric model. We show that this observation results from path-dependent neighborhood sorting that began during the Industrial Revolution, as prevailing winds blew pollution eastward. Past pollution explains up to 20% of observed neighborhood segregation in 2011, even though coal pollution stopped in the 1970s. We develop a quantitative model to identify the role of neighborhood effects and relocation rigidities underlying this persistence.","['Heblich, Stephan', 'Trew, Alex', 'Zylberberg, Yanos']","['Economic History: Agriculture, Natural Resources, Environment, and Extractive Industries: General, International, or Comparative', 'Regional and Urban History: General', 'Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling', 'Regional Economic Activity: Growth, Development, Environmental Issues, and Changes']","['N50', 'N90', 'Q53', 'R11']",East-Side Story: Historical Pollution and Persistent Neighborhood Sorting,0,0,0,0,0,2021,05,01
129,5,2021-05-01,"A large literature has shown that asset quality may be signaled by retention or, in a separate literature, screened by liquidity. I present a general framework to analyze both instruments, offering conditions that characterize which instrument will be used in equilibrium. I then expand the private information to include not only asset quality but also seller patience, showing that both retention and liquidity may be used to fully separate both dimensions of private information. The expanded model offers new predictions about how price, quantity, and liquidity covary with each other and with seller private information.","['Williams, Basil']","['Asymmetric and Private Information; Mechanism Design', 'Equities; Fixed Income Securities', 'Behavioral Finance: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making in Financial Markets']","['D82', 'G12', 'G41']","Search, Liquidity, and Retention: Screening Multidimensional Private Information",0,0,0,0,0,2021,05,01
129,5,2021-05-01,"I build an investment-and-marriage model to provide a new explanation for the reversed college gender gap; that is, more women than men are going to college. The explanation is based on differential fecundity and an equilibrium marriage-market effect. The model also sheds light on gender-specific relationships between age at marriage and midlife personal income for American men and women and the evolving relationship between age at marriage and spousal income for American women.","['Zhang, Hanzhe']","['Higher Education; Research Institutions', 'Marriage; Marital Dissolution; Family Structure; Domestic Abuse', 'Fertility; Family Planning; Child Care; Children; Youth', 'Economics of Gender; Non-labor Discrimination', 'Wage Level and Structure; Wage Differentials']","['I23', 'J12', 'J13', 'J16', 'J31']",An Investment-and-Marriage Model with Differential Fecundity: On the College Gender Gap,0,0,0,0,0,2021,05,01
129,5,2021-05-01,"We study the impact of simplification, deterrence, and tax morale on tax compliance. We ran four natural field experiments varying the communication of the tax administration with the universe of income taxpayers in Belgium throughout the tax process. A consistent picture emerges across experiments: (i) simplifying communication substantially increases compliance, (ii) deterrence messages have an additional positive effect, (iii) invoking tax morale is not effective and often backfires. A discontinuity in enforcement intensity, combined with the experimental variation, allows us to compare simplification with standard enforcement measures. We find that simplification is far more cost-effective, allowing for substantial savings on enforcement costs.","['Tsankova, Teodora', 'Spinnewijn, Johannes', 'Imbert, Clement', 'Luts, Maarten', 'De Neve, Jan-Emmanuel']","['Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes', 'Tax Evasion and Avoidance', 'Tax Law']","['H24', 'H26', 'K34']",How to Improve Tax Compliance? Evidence from Population-Wide Experiments in Belgium,0,1,0,0,0,2021,05,01
129,5,2021-05-01,"We conducted a survey of high-ability college students and elicited beliefs about how their choice of major, and of whether to complete their degree, would affect an array of future events: earnings, employment, marriage prospects, potential spousal characteristics, and fertility. We find that students perceive large ""returns"" to human capital not only in their own future earnings but also in other dimensions (e.g., potential spouse's earnings and fertility). We find evidence of students sorting into majors on the basis of these perceived returns. Family expectations are particularly important for female students' major choices. In a follow-up survey conducted 6 years after the initial data collection, we find a close connection between expectations and current realizations.","['Wiswall, Matthew', 'Zafar, Basit']","['Search; Learning; Information and Knowledge; Communication; Belief; Unawareness', 'Higher Education; Research Institutions', 'Marriage; Marital Dissolution; Family Structure; Domestic Abuse', 'Fertility; Family Planning; Child Care; Children; Youth', 'Human Capital; Skills; Occupational Choice; Labor Productivity', 'Wage Level and Structure; Wage Differentials']","['D83', 'I23', 'J12', 'J13', 'J24', 'J31']",Human Capital Investments and Expectations about Career and Family,0,0,0,0,0,2021,05,01
129,5,2021-05-01,"Use of Internal Revenue Service (IRS) tax records improves researchers' ability to track income trends, although the focus on taxable market income in this research excludes important income sources. Using IRS data in combination with other data sources, we explore the effect of measuring inequality levels and trends with income, including real accrued capital gains based on Haig-Simons principles. While median market income fell 10% from 1989 to 2016, median economic income increased by 26% using our Haig-Simons-based measure. Top 1% income shares were lower and increased by only about one-third of that estimated using previous approaches over this period.","['Larrimore, Jeff', 'Armour, Philip', 'Burkhauser, Richard V.', 'Auten, Gerald']","['Personal Income, Wealth, and Their Distributions', 'Personal Income and Other Nonbusiness Taxes and Subsidies; includes inheritance and gift taxes']","['D31', 'H24']",Recent Trends in US Income Distributions in Tax Record Data Using More Comprehensive Measures of Income Including Real Accrued Capital Gains,0,0,0,0,0,2021,05,01
128,1,2020-01-01,"Consider a decision maker who selects between paired random draws from two unconditional distributions, always selecting the larger draw in the pair. When will the resulting selection-conditioned distributions be ordered by first-order stochastic or monotone likelihood ratio dominance? In various guises, this question arises in many economic contexts--tournaments, contests, auctions, cheap-talk games, announcement returns, qualitative choice models, and treatment effects under self-selection. This paper develops simple, applicable characterizations of the properties of unconditional distributions that result in dominance conditioned on selection and uses these characterizations to analyze a number of economic selection problems.","['Noe, Thomas']","['Survey Methods; Sampling Methods', 'Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making']","['C83', 'D91']",Comparing the Chosen: Selection Bias When Selection Is Competitive,0,0,0,0,0,2020,01,01
128,1,2020-01-01,"We study merger policy in a dynamic computational model in which firms can reduce costs through investment or through mergers. Firms invest or propose mergers according to the profitability of these strategies. An antitrust authority can block mergers at some cost. We examine the optimal policy for an antitrust authority that cannot commit to its future policy and approves mergers as they are proposed. We find that the optimal policy can differ substantially from a policy based on static welfare. In general, antitrust policy can greatly affect firms' investment behavior, and firms' investment behavior can greatly affect the optimal antitrust policy.","['Nocke, Volker', 'Mermelstein, Ben', 'Satterthwaite, Mark A.', 'Whinston, Michael D.']","['Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity', 'Intertemporal Firm Choice: Investment, Capacity, and Financing', 'Capital Budgeting; Fixed Investment and Inventory Studies; Capacity', 'Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance', 'Firm Performance: Size, Diversification, and Scope', 'Monopolization; Horizontal Anticompetitive Practices']","['D24', 'D25', 'G31', 'G34', 'L25', 'L41']",Internal versus External Growth in Industries with Scale Economies: A Computational Model of Optimal Merger Policy,1,0,0,0,1,2020,01,01
128,1,2020-01-01,"Social insurance is often linked to marriage. Existing evidence suggests small marital responses to financial incentives and stems from settings where benefits are realized in the near future. I analyze how linking survivors insurance to marriage affects the marriage market. Exploiting Sweden's elimination of survivors insurance, I demonstrate that severing this link (1) affected entry into marriage up to 50 years before expected payout, (2) raised the divorce rate by 10 percent, and (3) raised the assortativeness of matching. This suggests that marital behavior is a key component of couples' strategies to plan for financial security in old age.","['Persson, Petra']","['Social Security and Public Pensions', 'Marriage; Marital Dissolution; Family Structure; Domestic Abuse', 'Economics of the Elderly; Economics of the Handicapped; Non-labor Market Discrimination']","['H55', 'J12', 'J14']",Social Insurance and the Marriage Market,0,0,0,0,0,2020,01,01
128,1,2020-01-01,"I analytically characterize the long-run behavior of an economy with two types of agents who differ in their beliefs and are endowed with homothetic recursive preferences. Agents with more incorrect beliefs dominate, or agents with different accuracy of their beliefs coexist in the long run, for broad ranges of plausible parameterizations when risk aversion is greater than the inverse of the intertemporal elasticity of substitution. The results highlight a crucial interaction between risk sharing, speculative behavior and consumption-saving choice of agents with heterogeneous beliefs, and the role of equilibrium prices in shaping long-run outcomes.","['Borovicka, Jaroslav']","['Duration Analysis; Optimal Timing Strategies', 'Intertemporal Household Choice; Life Cycle Models and Saving', 'Criteria for Decision-Making under Risk and Uncertainty', 'Search; Learning; Information and Knowledge; Communication; Belief; Unawareness']","['C41', 'D15', 'D81', 'D83']",Survival and Long-Run Dynamics with Heterogeneous Beliefs under Recursive Preferences,0,0,0,0,0,2020,01,01
128,1,2020-01-01,"Exploiting admission thresholds to the Bologna day care system, we show using a regression discontinuity (RD) design that one additional day care month at age 0-2 reduces intelligence quotient by 0.5 percent (4.7 percent of a standard deviation) at age 8-14 in a relatively affluent population. The magnitude of this negative effect increases with family income. Similar negative impacts are found for personality traits. These findings are consistent with the hypothesis from psychology that children in day care experience fewer one-to-one interactions with adults, with negative effects in families where such interactions are of higher quality. We embed this hypothesis in a model that lends structure to our RD design.","['Zanella, Giulio', 'Fort, Margherita', 'Ichino, Andrea']","['Fertility; Family Planning; Child Care; Children; Youth', 'Human Capital; Skills; Occupational Choice; Labor Productivity']","['J13', 'J24']",Cognitive and Noncognitive Costs of Day Care at Age 0-2 for Children in Advantaged Families,0,0,0,0,0,2020,01,01
128,1,2020-01-01,"The absence of a trend in hours worked in the postwar United States is an exception: across countries and historically, hours fall steadily by a little below 0.5 percent per year. Are steadily falling hours consistent with a stable utility function over consumption and leisure under balanced growth of the macroeconomic aggregates? Yes. We fully characterize the class of such functions and thus generalize the well-known ""balanced-growth preferences"" that demand constant (as opposed to falling) long-run hours. Key to falling hours is an income effect (of steady productivity growth on hours) that slightly outweighs the substitution effect.","['Boppart, Timo', 'Krusell, Per']","['Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity', 'Time Allocation and Labor Supply', 'Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S.; Canada: 1913-']","['E24', 'J22', 'N32']","Labor Supply in the Past, Present, and Future: A Balanced-Growth Perspective",0,0,0,0,0,2020,01,01
128,1,2020-01-01,"In online procurement markets, projects are often allocated through a mechanism that allows buyers to take into account a seller's nonprice characteristics as well as his bid. We design a methodology to recover primitives of the environment in the presence of unobserved seller heterogeneity while accommodating two important features of such markets: buyer-specific choice sets and the high turnover of sellers. We apply our method to data from an online market for programming services, to assess buyers' welfare gains associated with the globalization enabled by the internet. We find that the internet enables buyers to substantially improve on their outside (local) option; many of the gains arise from access to the international markets.","['Tang, Xun', 'Song, Kyungchul', 'Krasnokutskaya, Elena']","['Auctions', 'Information and Internet Services; Computer Software']","['D44', 'L86']",The Role of Quality in Internet Service Markets,1,0,1,0,0,2020,01,01
128,1,2020-01-01,"A positive demand shock for coltan, a mineral whose bulky output cannot be concealed, leads armed actors to create illicit customs and provide protection at coltan mines, where they settle as ""stationary bandits."" A similar shock for gold, easy to conceal, leads to stationary bandits in the villages where income from gold is spent, where they introduce illicit mining visas, taxes, and administrations. Having a stationary bandit from a militia or the Congolese army increases welfare. These findings suggest that armed actors may create ""essential functions of a state"" to better expropriate, which, depending on their goals, can increase welfare.","['Sanchez de la Sierra, Raul']","['Business Taxes and Subsidies including sales and value-added (VAT)', 'Illegal Behavior and the Enforcement of Law', 'Mining, Extraction, and Refining: Other Nonrenewable Resources', 'Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products', 'Formal and Informal Sectors; Shadow Economy; Institutional Arrangements', 'Fiscal and Monetary Policy in Development']","['H25', 'K42', 'L72', 'O13', 'O17', 'O23']",On the Origins of the State: Stationary Bandits and Taxation in Eastern Congo,1,1,0,0,0,2020,01,01
128,1,2020-01-01,"We study the class of multiround, multiproduct clock procurement auctions that reduce offered prices at each round. When prices stop declining, the remaining bidders become the winning sellers. For single-minded bidders, each such auction has five properties not shared by Vickrey auctions: each is obviously strategy-proof and group-strategy-proof, sets prices that are Nash equilibrium winning bids in the related first-price auction, preserves winner privacy about values, and can be extended to satisfy a budget constraint. In simulations of the US incentive auction, a heuristic clock auction from this class achieves quick computations, high efficiency, and low prices.","['Segal, Ilya', 'Milgrom, Paul']","['Auctions', 'Telecommunications']","['D44', 'L96']",Clock Auctions and Radio Spectrum Reallocation,1,0,1,0,0,2020,01,01
127,6,2019-12-01,ECONLIT None Found,[nan],[nan],[nan],Index to Volume 127.,0,0,0,0,0,2019,12,01
127,6,2019-12-01,"We offer a propensity score perspective to interpret and analyze the marginal treatment effect (MTE). Specifically, we redefine MTE as the expected treatment effect conditional on the propensity score and a latent variable representing unobserved resistance to treatment. As with the original MTE, the redefined MTE can be used as a building block for constructing standard causal estimands. The weights associated with the new MTE, however, are simpler, more intuitive, and easier to compute. Moreover, the redefined MTE immediately reveals treatment effect heterogeneity among individuals at the margin of treatment, enabling us to evaluate a wide range of policy effects.","['Xie, Yu', 'Zhou, Xiang']",['Single Equation Models; Single Variables: Discrete Regression and Qualitative Choice Models; Discrete Regressors; Proportions; Probabilities'],['C25'],Marginal Treatment Effects from a Propensity Score Perspective,0,0,0,0,0,2019,12,01
127,6,2019-12-01,"The paper analyzes the impact of price caps agreed upon by industry participants. Price caps, like mergers, allow firms to solve Cournot's multiple-marginalization problem, but unlike mergers, they do not stifle price competition in case of substitutes or facilitate foreclosure in case of complements. The paper first demonstrates this for nonrepeated interaction and general demand and cost functions. It then shows that allowing price caps has no impact on investment and entry in case of substitutes. Under more restrictive assumptions, the paper finally generalizes the insights to repeated price interaction, analyzing coordinated effects when goods are not necessarily substitutes.","['Tirole, Jean', 'Rey, Patrick']","['Firm Behavior: Theory', 'Market Structure, Pricing, and Design: Oligopoly and Other Forms of Market Imperfection', 'Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance', 'Oligopoly and Other Imperfect Markets']","['D21', 'D43', 'G34', 'L13']",Price Caps as Welfare-Enhancing Coopetition,1,0,1,0,1,2019,12,01
127,6,2019-12-01,"We analyze the competitive effects of mergers in markets with buyer power. Using mechanism design arguments, we show that without cost synergies, mergers harm buyers, regardless of buyer power. However, buyer power mitigates the harm to a buyer from a merger of symmetric suppliers. With buyer power, a merger increases incentives for entry, increases investment incentives for rivals, and can increase investment incentives for merging parties. Because buyer power reduces the profitability of a merger, it increases the profitability of perfect collusion relative to a merger. Cost synergies can eliminate merger harm but also render otherwise profitable mergers unprofitable.","['Marx, Leslie M.', 'Loertscher, Simon']","['Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance', 'Antitrust Law', 'Monopoly; Monopolization Strategies', 'Firm Performance: Size, Diversification, and Scope', 'Antitrust Issues and Policies: General']","['G34', 'K21', 'L12', 'L25', 'L40']",Merger Review for Markets with Buyer Power,1,1,0,0,1,2019,12,01
127,6,2019-12-01,"This paper presents a model of a monetary economy where there are differences in liquidity across assets. Money circulates because it is more liquid than other assets, not because it has any special function. The model is used to investigate how aggregate activity and asset prices fluctuate with shocks to productivity and liquidity and to examine what role government policy might have through open-market operations that change the mix of assets held by the private sector.","['Kiyotaki, Nobuhiro', 'Moore, John']","['General Aggregative Models: Keynes; Keynesian; Post-Keynesian; Modern Monetary Theory', 'Business Fluctuations; Cycles', 'Financial Markets and the Macroeconomy', 'Monetary Policy']","['E12', 'E32', 'E44', 'E52']","Liquidity, Business Cycles, and Monetary Policy",0,0,0,0,0,2019,12,01
127,6,2019-12-01,"We introduce an empirical framework for models of matching with imperfectly transferable utility and unobserved heterogeneity in tastes. Our framework allows us to characterize matching equilibrium in a flexible way that includes as special cases fully and nontransferable utility models, collective models, and settings with taxes on transfers. We allow for the introduction of a general class of additive unobserved heterogeneity on agents' preferences. We show existence and uniqueness of an equilibrium under minimal assumptions. We provide two algorithms to compute the equilibrium in our model. We then show that the associated log likelihood has a simple expression and compute its derivatives. An empirical illustration is provided in the appendix.","['Galichon, Alfred', 'Weber, Simon', 'Kominers, Scott Duke']",['Bargaining Theory; Matching Theory'],['C78'],Costly Concessions: An Empirical Framework for Matching with Imperfectly Transferable Utility,0,0,0,0,0,2019,12,01
127,6,2019-12-01,"We develop frameworks for welfare analysis of Medicaid and apply them to the Oregon Health Insurance Experiment. Across different approaches, we estimate low-income uninsured adults' willingness to pay for Medicaid between 0.5 USD and 1.2 USD per dollar of the resource cost of providing Medicaid; estimates of the expected transfer Medicaid provides to recipients are relatively stable across approaches, but estimates of its additional value from risk protection are more variable. We also estimate that the resource cost of providing Medicaid to an additional recipient is only 40 percent of Medicaid's total cost; 60 percent of Medicaid spending is a transfer to providers of uncompensated care for the low-income uninsured.","['Luttmer, Erzo F. P.', 'Finkelstein, Amy', 'Hendren, Nathaniel']","['Insurance; Insurance Companies; Actuarial Studies', 'State and Local Government: Health; Education; Welfare; Public Pensions', 'Health Insurance, Public and Private', 'Health: Government Policy; Regulation; Public Health', 'Welfare, Well-Being, and Poverty: Government Programs; Provision and Effects of Welfare Programs']","['G22', 'H75', 'I13', 'I18', 'I38']",The Value of Medicaid: Interpreting Results from the Oregon Health Insurance Experiment,0,0,0,0,0,2019,12,01
127,6,2019-12-01,"We use data from Denmark, Germany, Norway, the United Kingdom, and the United States to document the degree of educational assortative mating, how it evolves over time, and the extent to which it differs between countries. This descriptive analysis motivates and guides a decomposition analysis in which we quantify the contribution of various factors to the distribution of household income. We find that assortative mating accounts for a nonnegligible part of the cross-sectional inequality in household income in each country. However, changes in assortative mating over time barely move the time trends in household income inequality.","['Mogstad, Magne', 'Eika, Lasse', 'Zafar, Basit']","['Personal Income, Wealth, and Their Distributions', 'Household Saving, Borrowing, Debt, and Wealth', 'Marriage; Marital Dissolution; Family Structure; Domestic Abuse']","['D31', 'G51', 'J12']",Educational Assortative Mating and Household Income Inequality,0,0,0,0,0,2019,12,01
